original,tampered,region_hd,region_mr,region_verdict,global_phash_diff,md5_changed,sha256_changed,tamper_type,grid,threshold,is_actual_tampered,is_predicted_tampered,baseline_pred
00000032_056.png,copy_move_00000032_056.png,242,0.14,Tampered,14,True,True,copy_move,8×8,1.0,True,True,True
00000032_057.png,copy_move_00000032_057.png,220,0.14,Tampered,8,True,True,copy_move,8×8,1.0,True,True,True
00000032_058.png,copy_move_00000032_058.png,174,0.14,Tampered,10,True,True,copy_move,8×8,1.0,True,True,True
00000032_059.png,copy_move_00000032_059.png,118,0.06,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000032_060.png,copy_move_00000032_060.png,148,0.09,Tampered,22,True,True,copy_move,8×8,1.0,True,True,True
00000033_000.png,copy_move_00000033_000.png,126,0.06,Tampered,12,True,True,copy_move,8×8,1.0,True,True,True
00000034_000.png,copy_move_00000034_000.png,82,0.09,Tampered,2,True,True,copy_move,8×8,1.0,True,True,True
00000034_001.png,copy_move_00000034_001.png,102,0.06,Tampered,2,True,True,copy_move,8×8,1.0,True,True,True
00000035_000.png,copy_move_00000035_000.png,114,0.06,Tampered,14,True,True,copy_move,8×8,1.0,True,True,True
00000035_001.png,copy_move_00000035_001.png,114,0.06,Tampered,8,True,True,copy_move,8×8,1.0,True,True,True
00000036_000.png,copy_move_00000036_000.png,130,0.06,Tampered,4,True,True,copy_move,8×8,1.0,True,True,True
00000037_000.png,copy_move_00000037_000.png,104,0.06,Tampered,4,True,True,copy_move,8×8,1.0,True,True,True
00000038_000.png,copy_move_00000038_000.png,164,0.14,Tampered,4,True,True,copy_move,8×8,1.0,True,True,True
00000038_001.png,copy_move_00000038_001.png,112,0.06,Tampered,4,True,True,copy_move,8×8,1.0,True,True,True
00000038_002.png,copy_move_00000038_002.png,114,0.06,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000038_003.png,copy_move_00000038_003.png,118,0.06,Tampered,14,True,True,copy_move,8×8,1.0,True,True,True
00000038_004.png,copy_move_00000038_004.png,114,0.09,Tampered,2,True,True,copy_move,8×8,1.0,True,True,True
00000038_005.png,copy_move_00000038_005.png,98,0.06,Tampered,2,True,True,copy_move,8×8,1.0,True,True,True
00000038_006.png,copy_move_00000038_006.png,208,0.14,Tampered,8,True,True,copy_move,8×8,1.0,True,True,True
00000038_007.png,copy_move_00000038_007.png,112,0.09,Tampered,2,True,True,copy_move,8×8,1.0,True,True,True
00000039_000.png,copy_move_00000039_000.png,132,0.09,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000039_001.png,copy_move_00000039_001.png,144,0.09,Tampered,10,True,True,copy_move,8×8,1.0,True,True,True
00000039_002.png,copy_move_00000039_002.png,112,0.09,Tampered,8,True,True,copy_move,8×8,1.0,True,True,True
00000039_003.png,copy_move_00000039_003.png,114,0.09,Tampered,8,True,True,copy_move,8×8,1.0,True,True,True
00000039_004.png,copy_move_00000039_004.png,200,0.14,Tampered,14,True,True,copy_move,8×8,1.0,True,True,True
00000040_000.png,copy_move_00000040_000.png,120,0.12,Tampered,0,True,True,copy_move,8×8,1.0,True,True,True
00000040_001.png,copy_move_00000040_001.png,172,0.09,Tampered,4,True,True,copy_move,8×8,1.0,True,True,True
00000040_002.png,copy_move_00000040_002.png,140,0.14,Tampered,10,True,True,copy_move,8×8,1.0,True,True,True
00000040_003.png,copy_move_00000040_003.png,120,0.09,Tampered,14,True,True,copy_move,8×8,1.0,True,True,True
00000041_000.png,copy_move_00000041_000.png,142,0.14,Tampered,0,True,True,copy_move,8×8,1.0,True,True,True
00000041_001.png,copy_move_00000041_001.png,146,0.14,Tampered,10,True,True,copy_move,8×8,1.0,True,True,True
00000041_002.png,copy_move_00000041_002.png,100,0.06,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000041_003.png,copy_move_00000041_003.png,182,0.14,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000041_004.png,copy_move_00000041_004.png,196,0.14,Tampered,12,True,True,copy_move,8×8,1.0,True,True,True
00000041_005.png,copy_move_00000041_005.png,166,0.14,Tampered,18,True,True,copy_move,8×8,1.0,True,True,True
00000041_006.png,copy_move_00000041_006.png,154,0.09,Tampered,10,True,True,copy_move,8×8,1.0,True,True,True
00000042_000.png,copy_move_00000042_000.png,178,0.14,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000042_001.png,copy_move_00000042_001.png,118,0.09,Tampered,10,True,True,copy_move,8×8,1.0,True,True,True
00000042_002.png,copy_move_00000042_002.png,124,0.06,Tampered,8,True,True,copy_move,8×8,1.0,True,True,True
00000042_003.png,copy_move_00000042_003.png,126,0.09,Tampered,12,True,True,copy_move,8×8,1.0,True,True,True
00000042_004.png,copy_move_00000042_004.png,134,0.09,Tampered,8,True,True,copy_move,8×8,1.0,True,True,True
00000042_005.png,copy_move_00000042_005.png,114,0.09,Tampered,14,True,True,copy_move,8×8,1.0,True,True,True
00000042_006.png,copy_move_00000042_006.png,96,0.06,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000042_007.png,copy_move_00000042_007.png,182,0.14,Tampered,10,True,True,copy_move,8×8,1.0,True,True,True
00000042_008.png,copy_move_00000042_008.png,162,0.09,Tampered,10,True,True,copy_move,8×8,1.0,True,True,True
00000043_000.png,copy_move_00000043_000.png,142,0.09,Tampered,12,True,True,copy_move,8×8,1.0,True,True,True
00000044_000.png,copy_move_00000044_000.png,152,0.14,Tampered,4,True,True,copy_move,8×8,1.0,True,True,True
00000044_001.png,copy_move_00000044_001.png,118,0.12,Tampered,12,True,True,copy_move,8×8,1.0,True,True,True
00000044_002.png,copy_move_00000044_002.png,144,0.09,Tampered,10,True,True,copy_move,8×8,1.0,True,True,True
00000045_000.png,copy_move_00000045_000.png,144,0.09,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000046_000.png,copy_move_00000046_000.png,134,0.12,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000047_000.png,copy_move_00000047_000.png,146,0.09,Tampered,2,True,True,copy_move,8×8,1.0,True,True,True
00000047_001.png,copy_move_00000047_001.png,178,0.09,Tampered,14,True,True,copy_move,8×8,1.0,True,True,True
00000047_002.png,copy_move_00000047_002.png,152,0.14,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000047_003.png,copy_move_00000047_003.png,128,0.09,Tampered,4,True,True,copy_move,8×8,1.0,True,True,True
00000047_004.png,copy_move_00000047_004.png,172,0.14,Tampered,12,True,True,copy_move,8×8,1.0,True,True,True
00000047_005.png,copy_move_00000047_005.png,174,0.14,Tampered,4,True,True,copy_move,8×8,1.0,True,True,True
00000047_006.png,copy_move_00000047_006.png,124,0.06,Tampered,14,True,True,copy_move,8×8,1.0,True,True,True
00000047_007.png,copy_move_00000047_007.png,150,0.09,Tampered,14,True,True,copy_move,8×8,1.0,True,True,True
00000048_000.png,copy_move_00000048_000.png,114,0.06,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000049_000.png,copy_move_00000049_000.png,120,0.09,Tampered,4,True,True,copy_move,8×8,1.0,True,True,True
00000049_001.png,copy_move_00000049_001.png,128,0.09,Tampered,8,True,True,copy_move,8×8,1.0,True,True,True
00000049_002.png,copy_move_00000049_002.png,122,0.09,Tampered,12,True,True,copy_move,8×8,1.0,True,True,True
00000050_000.png,copy_move_00000050_000.png,100,0.06,Tampered,10,True,True,copy_move,8×8,1.0,True,True,True
00000050_001.png,copy_move_00000050_001.png,116,0.06,Tampered,4,True,True,copy_move,8×8,1.0,True,True,True
00000050_002.png,copy_move_00000050_002.png,92,0.09,Tampered,2,True,True,copy_move,8×8,1.0,True,True,True
00000050_003.png,copy_move_00000050_003.png,178,0.14,Tampered,18,True,True,copy_move,8×8,1.0,True,True,True
00000051_000.png,copy_move_00000051_000.png,110,0.09,Tampered,8,True,True,copy_move,8×8,1.0,True,True,True
00000052_000.png,copy_move_00000052_000.png,208,0.14,Tampered,10,True,True,copy_move,8×8,1.0,True,True,True
00000052_001.png,copy_move_00000052_001.png,188,0.14,Tampered,8,True,True,copy_move,8×8,1.0,True,True,True
00000053_000.png,copy_move_00000053_000.png,92,0.06,Tampered,4,True,True,copy_move,8×8,1.0,True,True,True
00000053_001.png,copy_move_00000053_001.png,112,0.09,Tampered,2,True,True,copy_move,8×8,1.0,True,True,True
00000054_000.png,copy_move_00000054_000.png,128,0.14,Tampered,8,True,True,copy_move,8×8,1.0,True,True,True
00000054_001.png,copy_move_00000054_001.png,142,0.09,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000054_002.png,copy_move_00000054_002.png,88,0.06,Tampered,2,True,True,copy_move,8×8,1.0,True,True,True
00000054_003.png,copy_move_00000054_003.png,158,0.11,Tampered,2,True,True,copy_move,8×8,1.0,True,True,True
00000054_004.png,copy_move_00000054_004.png,88,0.06,Tampered,0,True,True,copy_move,8×8,1.0,True,True,True
00000054_005.png,copy_move_00000054_005.png,112,0.06,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000054_006.png,copy_move_00000054_006.png,118,0.06,Tampered,10,True,True,copy_move,8×8,1.0,True,True,True
00000054_007.png,copy_move_00000054_007.png,202,0.12,Tampered,0,True,True,copy_move,8×8,1.0,True,True,True
00000054_008.png,copy_move_00000054_008.png,146,0.14,Tampered,0,True,True,copy_move,8×8,1.0,True,True,True
00000054_009.png,copy_move_00000054_009.png,146,0.14,Tampered,2,True,True,copy_move,8×8,1.0,True,True,True
00000055_000.png,copy_move_00000055_000.png,98,0.06,Tampered,8,True,True,copy_move,8×8,1.0,True,True,True
00000056_000.png,copy_move_00000056_000.png,164,0.09,Tampered,8,True,True,copy_move,8×8,1.0,True,True,True
00000056_001.png,copy_move_00000056_001.png,152,0.09,Tampered,4,True,True,copy_move,8×8,1.0,True,True,True
00000057_000.png,copy_move_00000057_000.png,134,0.09,Tampered,10,True,True,copy_move,8×8,1.0,True,True,True
00000057_001.png,copy_move_00000057_001.png,190,0.14,Tampered,2,True,True,copy_move,8×8,1.0,True,True,True
00000057_002.png,copy_move_00000057_002.png,244,0.14,Tampered,12,True,True,copy_move,8×8,1.0,True,True,True
00000057_003.png,copy_move_00000057_003.png,160,0.14,Tampered,4,True,True,copy_move,8×8,1.0,True,True,True
00000057_004.png,copy_move_00000057_004.png,130,0.09,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000058_000.png,copy_move_00000058_000.png,108,0.09,Tampered,2,True,True,copy_move,8×8,1.0,True,True,True
00000059_000.png,copy_move_00000059_000.png,214,0.14,Tampered,10,True,True,copy_move,8×8,1.0,True,True,True
00000059_001.png,copy_move_00000059_001.png,154,0.09,Tampered,10,True,True,copy_move,8×8,1.0,True,True,True
00000060_000.png,copy_move_00000060_000.png,126,0.09,Tampered,8,True,True,copy_move,8×8,1.0,True,True,True
00000061_000.png,copy_move_00000061_000.png,164,0.14,Tampered,8,True,True,copy_move,8×8,1.0,True,True,True
00000061_001.png,copy_move_00000061_001.png,94,0.09,Tampered,14,True,True,copy_move,8×8,1.0,True,True,True
00000061_002.png,copy_move_00000061_002.png,82,0.06,Tampered,4,True,True,copy_move,8×8,1.0,True,True,True
00000061_003.png,copy_move_00000061_003.png,132,0.09,Tampered,10,True,True,copy_move,8×8,1.0,True,True,True
00000061_004.png,copy_move_00000061_004.png,190,0.09,Tampered,12,True,True,copy_move,8×8,1.0,True,True,True
00000061_005.png,copy_move_00000061_005.png,160,0.09,Tampered,10,True,True,copy_move,8×8,1.0,True,True,True
00000061_006.png,copy_move_00000061_006.png,128,0.09,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000061_007.png,copy_move_00000061_007.png,138,0.09,Tampered,10,True,True,copy_move,8×8,1.0,True,True,True
00000061_008.png,copy_move_00000061_008.png,172,0.14,Tampered,4,True,True,copy_move,8×8,1.0,True,True,True
00000061_009.png,copy_move_00000061_009.png,162,0.09,Tampered,16,True,True,copy_move,8×8,1.0,True,True,True
00000061_010.png,copy_move_00000061_010.png,128,0.14,Tampered,2,True,True,copy_move,8×8,1.0,True,True,True
00000061_011.png,copy_move_00000061_011.png,158,0.09,Tampered,10,True,True,copy_move,8×8,1.0,True,True,True
00000061_012.png,copy_move_00000061_012.png,144,0.12,Tampered,2,True,True,copy_move,8×8,1.0,True,True,True
00000061_013.png,copy_move_00000061_013.png,166,0.09,Tampered,8,True,True,copy_move,8×8,1.0,True,True,True
00000061_014.png,copy_move_00000061_014.png,240,0.14,Tampered,10,True,True,copy_move,8×8,1.0,True,True,True
00000061_015.png,copy_move_00000061_015.png,170,0.14,Tampered,8,True,True,copy_move,8×8,1.0,True,True,True
00000061_016.png,copy_move_00000061_016.png,160,0.14,Tampered,4,True,True,copy_move,8×8,1.0,True,True,True
00000061_017.png,copy_move_00000061_017.png,126,0.06,Tampered,12,True,True,copy_move,8×8,1.0,True,True,True
00000061_018.png,copy_move_00000061_018.png,160,0.09,Tampered,2,True,True,copy_move,8×8,1.0,True,True,True
00000061_019.png,copy_move_00000061_019.png,176,0.09,Tampered,8,True,True,copy_move,8×8,1.0,True,True,True
00000061_020.png,copy_move_00000061_020.png,170,0.12,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000061_021.png,copy_move_00000061_021.png,124,0.09,Tampered,8,True,True,copy_move,8×8,1.0,True,True,True
00000061_022.png,copy_move_00000061_022.png,164,0.09,Tampered,2,True,True,copy_move,8×8,1.0,True,True,True
00000061_023.png,copy_move_00000061_023.png,106,0.09,Tampered,4,True,True,copy_move,8×8,1.0,True,True,True
00000061_024.png,copy_move_00000061_024.png,104,0.06,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000061_025.png,copy_move_00000061_025.png,118,0.09,Tampered,4,True,True,copy_move,8×8,1.0,True,True,True
00000062_000.png,copy_move_00000062_000.png,130,0.09,Tampered,2,True,True,copy_move,8×8,1.0,True,True,True
00000063_000.png,copy_move_00000063_000.png,118,0.09,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000064_000.png,copy_move_00000064_000.png,138,0.09,Tampered,10,True,True,copy_move,8×8,1.0,True,True,True
00000065_000.png,copy_move_00000065_000.png,118,0.09,Tampered,12,True,True,copy_move,8×8,1.0,True,True,True
00000066_000.png,copy_move_00000066_000.png,122,0.09,Tampered,2,True,True,copy_move,8×8,1.0,True,True,True
00000067_000.png,copy_move_00000067_000.png,168,0.09,Tampered,12,True,True,copy_move,8×8,1.0,True,True,True
00000067_001.png,copy_move_00000067_001.png,110,0.06,Tampered,12,True,True,copy_move,8×8,1.0,True,True,True
00000067_002.png,copy_move_00000067_002.png,238,0.14,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000068_000.png,copy_move_00000068_000.png,154,0.09,Tampered,8,True,True,copy_move,8×8,1.0,True,True,True
00000069_000.png,copy_move_00000069_000.png,200,0.14,Tampered,4,True,True,copy_move,8×8,1.0,True,True,True
00000070_000.png,copy_move_00000070_000.png,150,0.09,Tampered,8,True,True,copy_move,8×8,1.0,True,True,True
00000071_000.png,copy_move_00000071_000.png,112,0.06,Tampered,4,True,True,copy_move,8×8,1.0,True,True,True
00000071_001.png,copy_move_00000071_001.png,168,0.09,Tampered,16,True,True,copy_move,8×8,1.0,True,True,True
00000071_002.png,copy_move_00000071_002.png,168,0.14,Tampered,14,True,True,copy_move,8×8,1.0,True,True,True
00000071_003.png,copy_move_00000071_003.png,90,0.06,Tampered,4,True,True,copy_move,8×8,1.0,True,True,True
00000071_004.png,copy_move_00000071_004.png,114,0.06,Tampered,10,True,True,copy_move,8×8,1.0,True,True,True
00000071_005.png,copy_move_00000071_005.png,282,0.14,Tampered,8,True,True,copy_move,8×8,1.0,True,True,True
00000071_006.png,copy_move_00000071_006.png,106,0.09,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000071_007.png,copy_move_00000071_007.png,154,0.14,Tampered,8,True,True,copy_move,8×8,1.0,True,True,True
00000071_008.png,copy_move_00000071_008.png,108,0.06,Tampered,12,True,True,copy_move,8×8,1.0,True,True,True
00000072_000.png,copy_move_00000072_000.png,130,0.09,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000073_000.png,copy_move_00000073_000.png,132,0.09,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000073_001.png,copy_move_00000073_001.png,148,0.09,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000073_002.png,copy_move_00000073_002.png,116,0.09,Tampered,14,True,True,copy_move,8×8,1.0,True,True,True
00000073_003.png,copy_move_00000073_003.png,116,0.06,Tampered,4,True,True,copy_move,8×8,1.0,True,True,True
00000073_004.png,copy_move_00000073_004.png,180,0.14,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000073_005.png,copy_move_00000073_005.png,114,0.06,Tampered,8,True,True,copy_move,8×8,1.0,True,True,True
00000073_006.png,copy_move_00000073_006.png,100,0.06,Tampered,10,True,True,copy_move,8×8,1.0,True,True,True
00000073_007.png,copy_move_00000073_007.png,190,0.14,Tampered,2,True,True,copy_move,8×8,1.0,True,True,True
00000073_008.png,copy_move_00000073_008.png,122,0.06,Tampered,8,True,True,copy_move,8×8,1.0,True,True,True
00000073_009.png,copy_move_00000073_009.png,192,0.14,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000074_000.png,copy_move_00000074_000.png,178,0.14,Tampered,2,True,True,copy_move,8×8,1.0,True,True,True
00000075_000.png,copy_move_00000075_000.png,122,0.09,Tampered,0,True,True,copy_move,8×8,1.0,True,True,True
00000075_001.png,copy_move_00000075_001.png,134,0.09,Tampered,14,True,True,copy_move,8×8,1.0,True,True,True
00000076_000.png,copy_move_00000076_000.png,128,0.09,Tampered,8,True,True,copy_move,8×8,1.0,True,True,True
00000077_000.png,copy_move_00000077_000.png,110,0.06,Tampered,8,True,True,copy_move,8×8,1.0,True,True,True
00000078_000.png,copy_move_00000078_000.png,106,0.06,Tampered,10,True,True,copy_move,8×8,1.0,True,True,True
00000078_001.png,copy_move_00000078_001.png,168,0.09,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000078_002.png,copy_move_00000078_002.png,168,0.14,Tampered,8,True,True,copy_move,8×8,1.0,True,True,True
00000079_000.png,copy_move_00000079_000.png,100,0.06,Tampered,12,True,True,copy_move,8×8,1.0,True,True,True
00000080_000.png,copy_move_00000080_000.png,144,0.09,Tampered,12,True,True,copy_move,8×8,1.0,True,True,True
00000080_001.png,copy_move_00000080_001.png,134,0.09,Tampered,4,True,True,copy_move,8×8,1.0,True,True,True
00000080_002.png,copy_move_00000080_002.png,102,0.06,Tampered,4,True,True,copy_move,8×8,1.0,True,True,True
00000080_003.png,copy_move_00000080_003.png,156,0.14,Tampered,10,True,True,copy_move,8×8,1.0,True,True,True
00000080_004.png,copy_move_00000080_004.png,102,0.06,Tampered,16,True,True,copy_move,8×8,1.0,True,True,True
00000080_005.png,copy_move_00000080_005.png,122,0.06,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000081_000.png,copy_move_00000081_000.png,122,0.09,Tampered,4,True,True,copy_move,8×8,1.0,True,True,True
00000082_000.png,copy_move_00000082_000.png,96,0.06,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000083_000.png,copy_move_00000083_000.png,180,0.14,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000084_000.png,copy_move_00000084_000.png,92,0.09,Tampered,2,True,True,copy_move,8×8,1.0,True,True,True
00000084_001.png,copy_move_00000084_001.png,112,0.06,Tampered,12,True,True,copy_move,8×8,1.0,True,True,True
00000085_000.png,copy_move_00000085_000.png,136,0.09,Tampered,8,True,True,copy_move,8×8,1.0,True,True,True
00000086_000.png,copy_move_00000086_000.png,136,0.14,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000086_001.png,copy_move_00000086_001.png,180,0.14,Tampered,12,True,True,copy_move,8×8,1.0,True,True,True
00000086_002.png,copy_move_00000086_002.png,102,0.09,Tampered,8,True,True,copy_move,8×8,1.0,True,True,True
00000087_000.png,copy_move_00000087_000.png,154,0.12,Tampered,4,True,True,copy_move,8×8,1.0,True,True,True
00000087_001.png,copy_move_00000087_001.png,158,0.14,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000088_000.png,copy_move_00000088_000.png,186,0.14,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000089_000.png,copy_move_00000089_000.png,142,0.09,Tampered,8,True,True,copy_move,8×8,1.0,True,True,True
00000090_000.png,copy_move_00000090_000.png,158,0.14,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000090_001.png,copy_move_00000090_001.png,116,0.06,Tampered,4,True,True,copy_move,8×8,1.0,True,True,True
00000090_002.png,copy_move_00000090_002.png,164,0.14,Tampered,2,True,True,copy_move,8×8,1.0,True,True,True
00000090_003.png,copy_move_00000090_003.png,220,0.14,Tampered,18,True,True,copy_move,8×8,1.0,True,True,True
00000090_004.png,copy_move_00000090_004.png,134,0.09,Tampered,4,True,True,copy_move,8×8,1.0,True,True,True
00000090_005.png,copy_move_00000090_005.png,74,0.06,Tampered,2,True,True,copy_move,8×8,1.0,True,True,True
00000090_006.png,copy_move_00000090_006.png,154,0.09,Tampered,8,True,True,copy_move,8×8,1.0,True,True,True
00000090_007.png,copy_move_00000090_007.png,166,0.09,Tampered,12,True,True,copy_move,8×8,1.0,True,True,True
00000090_008.png,copy_move_00000090_008.png,164,0.14,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000090_009.png,copy_move_00000090_009.png,164,0.14,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000090_010.png,copy_move_00000090_010.png,148,0.09,Tampered,2,True,True,copy_move,8×8,1.0,True,True,True
00000091_000.png,copy_move_00000091_000.png,174,0.14,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000091_001.png,copy_move_00000091_001.png,140,0.09,Tampered,14,True,True,copy_move,8×8,1.0,True,True,True
00000091_002.png,copy_move_00000091_002.png,138,0.09,Tampered,10,True,True,copy_move,8×8,1.0,True,True,True
00000091_003.png,copy_move_00000091_003.png,162,0.14,Tampered,14,True,True,copy_move,8×8,1.0,True,True,True
00000091_004.png,copy_move_00000091_004.png,176,0.09,Tampered,10,True,True,copy_move,8×8,1.0,True,True,True
00000091_005.png,copy_move_00000091_005.png,124,0.06,Tampered,8,True,True,copy_move,8×8,1.0,True,True,True
00000091_006.png,copy_move_00000091_006.png,144,0.14,Tampered,2,True,True,copy_move,8×8,1.0,True,True,True
00000091_007.png,copy_move_00000091_007.png,146,0.09,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000091_008.png,copy_move_00000091_008.png,158,0.09,Tampered,14,True,True,copy_move,8×8,1.0,True,True,True
00000091_009.png,copy_move_00000091_009.png,128,0.06,Tampered,10,True,True,copy_move,8×8,1.0,True,True,True
00000091_010.png,copy_move_00000091_010.png,120,0.14,Tampered,4,True,True,copy_move,8×8,1.0,True,True,True
00000092_000.png,copy_move_00000092_000.png,164,0.12,Tampered,8,True,True,copy_move,8×8,1.0,True,True,True
00000092_001.png,copy_move_00000092_001.png,150,0.14,Tampered,12,True,True,copy_move,8×8,1.0,True,True,True
00000092_002.png,copy_move_00000092_002.png,112,0.06,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000092_003.png,copy_move_00000092_003.png,188,0.14,Tampered,12,True,True,copy_move,8×8,1.0,True,True,True
00000093_000.png,copy_move_00000093_000.png,110,0.06,Tampered,12,True,True,copy_move,8×8,1.0,True,True,True
00000093_001.png,copy_move_00000093_001.png,98,0.09,Tampered,2,True,True,copy_move,8×8,1.0,True,True,True
00000093_002.png,copy_move_00000093_002.png,132,0.09,Tampered,4,True,True,copy_move,8×8,1.0,True,True,True
00000094_000.png,copy_move_00000094_000.png,100,0.09,Tampered,4,True,True,copy_move,8×8,1.0,True,True,True
00000095_000.png,copy_move_00000095_000.png,122,0.09,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000096_000.png,copy_move_00000096_000.png,118,0.09,Tampered,10,True,True,copy_move,8×8,1.0,True,True,True
00000096_001.png,copy_move_00000096_001.png,116,0.06,Tampered,12,True,True,copy_move,8×8,1.0,True,True,True
00000096_002.png,copy_move_00000096_002.png,128,0.14,Tampered,8,True,True,copy_move,8×8,1.0,True,True,True
00000096_003.png,copy_move_00000096_003.png,114,0.06,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000096_004.png,copy_move_00000096_004.png,148,0.14,Tampered,8,True,True,copy_move,8×8,1.0,True,True,True
00000096_005.png,copy_move_00000096_005.png,192,0.14,Tampered,4,True,True,copy_move,8×8,1.0,True,True,True
00000096_006.png,copy_move_00000096_006.png,104,0.06,Tampered,18,True,True,copy_move,8×8,1.0,True,True,True
00000096_007.png,copy_move_00000096_007.png,120,0.06,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000096_008.png,copy_move_00000096_008.png,140,0.14,Tampered,10,True,True,copy_move,8×8,1.0,True,True,True
00000097_000.png,copy_move_00000097_000.png,198,0.14,Tampered,12,True,True,copy_move,8×8,1.0,True,True,True
00000098_000.png,copy_move_00000098_000.png,108,0.06,Tampered,8,True,True,copy_move,8×8,1.0,True,True,True
00000099_000.png,copy_move_00000099_000.png,164,0.14,Tampered,2,True,True,copy_move,8×8,1.0,True,True,True
00000099_001.png,copy_move_00000099_001.png,150,0.09,Tampered,8,True,True,copy_move,8×8,1.0,True,True,True
00000099_002.png,copy_move_00000099_002.png,132,0.09,Tampered,4,True,True,copy_move,8×8,1.0,True,True,True
00000099_003.png,copy_move_00000099_003.png,192,0.14,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000099_004.png,copy_move_00000099_004.png,118,0.09,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000099_005.png,copy_move_00000099_005.png,140,0.09,Tampered,8,True,True,copy_move,8×8,1.0,True,True,True
00000099_006.png,copy_move_00000099_006.png,76,0.09,Tampered,2,True,True,copy_move,8×8,1.0,True,True,True
00000099_007.png,copy_move_00000099_007.png,176,0.09,Tampered,4,True,True,copy_move,8×8,1.0,True,True,True
00000099_008.png,copy_move_00000099_008.png,158,0.14,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000099_009.png,copy_move_00000099_009.png,138,0.14,Tampered,4,True,True,copy_move,8×8,1.0,True,True,True
00000099_010.png,copy_move_00000099_010.png,176,0.09,Tampered,12,True,True,copy_move,8×8,1.0,True,True,True
00000099_011.png,copy_move_00000099_011.png,158,0.09,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000099_012.png,copy_move_00000099_012.png,134,0.09,Tampered,8,True,True,copy_move,8×8,1.0,True,True,True
00000099_013.png,copy_move_00000099_013.png,146,0.09,Tampered,2,True,True,copy_move,8×8,1.0,True,True,True
00000100_000.png,copy_move_00000100_000.png,136,0.14,Tampered,2,True,True,copy_move,8×8,1.0,True,True,True
00000100_001.png,copy_move_00000100_001.png,116,0.09,Tampered,0,True,True,copy_move,8×8,1.0,True,True,True
00000101_000.png,copy_move_00000101_000.png,174,0.14,Tampered,14,True,True,copy_move,8×8,1.0,True,True,True
00000102_000.png,copy_move_00000102_000.png,170,0.14,Tampered,4,True,True,copy_move,8×8,1.0,True,True,True
00000103_000.png,copy_move_00000103_000.png,206,0.14,Tampered,12,True,True,copy_move,8×8,1.0,True,True,True
00000103_001.png,copy_move_00000103_001.png,84,0.06,Tampered,4,True,True,copy_move,8×8,1.0,True,True,True
00000103_002.png,copy_move_00000103_002.png,120,0.09,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000103_003.png,copy_move_00000103_003.png,96,0.06,Tampered,6,True,True,copy_move,8×8,1.0,True,True,True
00000103_004.png,copy_move_00000103_004.png,152,0.09,Tampered,10,True,True,copy_move,8×8,1.0,True,True,True
